plexA	736.221361331845	-1.24972603417174	0.0946070174410594	-13.2096547166844	7.71776312170782e-40	6.25138812858334e-38
Thd1	194.552917667536	2.0549949058216	0.166793156424924	12.3206188423359	7.01538640000943e-35	2.84123149200382e-33
ci	188.361741708805	-1.85799796940661	0.175849315899927	-10.5658527012068	4.29051481014843e-26	1.15843899874008e-24
CG9935	323.738347376862	-0.891029952635686	0.125833961398342	-7.08099739318411	1.43120595298017e-12	2.89819205478484e-11
Sox102F	230.473355326554	1.08152523642168	0.165045493309428	6.55289165875027	5.64334607394965e-11	9.14222063979843e-10
CG2177	291.646577871112	-0.905302065974484	0.161092040067539	-5.61978149631061	1.91199116409042e-08	2.58118807152206e-07
CG11148	148.7303153815	0.899255517922025	0.183905800224458	4.88976158894651	1.0095817820029e-06	1.02220155427794e-05
Slip1	57.2887742262541	-1.41072774216176	0.287713523931264	-4.90323750821943	9.42698872709947e-07	1.02220155427794e-05
yellow-h	47.0088837408591	-1.07433737058903	0.31085962312882	-3.45602095175873	0.000548212707047829	0.00493391436343046
dpr7	200.993696795745	0.540279140943912	0.159596445757391	3.38528303923016	0.000711048949587904	0.00575949649166202
myoglianin	343.250948375593	-0.431049504998259	0.13429550249057	-3.20970916377878	0.00132869336745866	0.00978401479674105
CG11076	114.694640375828	0.647421472952064	0.209111933198022	3.09605225799801	0.00196115795032216	0.0132378161646746
unc-13	59.5063873781246	0.823084860954069	0.279861011744581	2.94104868635746	0.0032710311700235	0.0203810403670695
PMCA	420.194204388936	0.310980144330826	0.123892958078815	2.51007118687888	0.0120706825457811	0.0698375204434478
mGluRA	29.3807575776477	1.06695595511051	0.446726314575813	2.38838841657141	0.0169224462469577	0.0913812097335718
CG2052	112.11098790281	0.559749657965548	0.24424735091001	2.29173276958807	0.021921068248652	0.110975408008801
eIF4G	148.699822171927	-0.373645477808617	0.176677969564409	-2.114839098105	0.0344436632888049	0.164113925081953
Rad23	71.7805516574109	-0.5263040438154	0.255774543433042	-2.05768735524369	0.0396201549649425	0.178290697342241
CG41130	66.7847263961924	0.504268686521466	0.259366304601935	1.94423360927857	0.0518672865649034	0.221118432197746
CG11155	219.385277226696	-0.269175455872281	0.153386698785916	-1.75488134240357	0.0792796061623575	0.321082404957548
CG11077	31.9207151036521	-0.573043358655669	0.381777925469457	-1.50098609800716	0.133359157312284	0.485624969606644
CG11360	86.637842151124	0.35776843572574	0.252115335994166	1.4190665328428	0.155879619873738	0.485624969606644
CG31997	23.5732563644291	-0.645140809537723	0.447811581815296	-1.44065235410507	0.149682921765331	0.485624969606644
CG32006	89.4449450071473	-0.31702532595501	0.219684455699781	-1.44309402750031	0.148993985566438	0.485624969606644
MED26	217.894087967169	-0.218633160232147	0.152593628050774	-1.43278040521717	0.15192060281513	0.485624969606644
lgs	38.7955625965199	-0.52500727857888	0.35094218938775	-1.49599362645683	0.134655316078235	0.485624969606644
NfI	121.753180114033	0.265829743389832	0.191226418460699	1.39013084870627	0.164489147240995	0.493467441722984
CG11152	37.5124194822685	0.461158455291968	0.35687300087241	1.29222007314821	0.196280942076882	0.567812725293838
CG32016	542.399980387908	0.122450842458916	0.1033546505252	1.18476374151214	0.236110872247805	0.618004105872851
RpS3A	219.406444537697	-0.180308926669058	0.152322722956634	-1.1837296705915	0.236520089901956	0.618004105872851
ey	275.68935597212	0.172874547594366	0.141992484936683	1.21749082475353	0.223417525277424	0.618004105872851
Eph	302.625666698335	-0.173265804778281	0.149053551887007	-1.16243995922773	0.245056799839004	0.62030002459248
mav	178.693982421569	-0.170325161737854	0.164438146553775	-1.03580078775793	0.300295089999477	0.737087948180535
CG11231	87.185596770529	-0.213067989088808	0.225176040902519	-0.946228507414991	0.344032048947672	0.757620743355644
CG2219	109.394466063704	-0.202922079855308	0.216743982475648	-0.936229359346147	0.349155109967254	0.757620743355644
CG32017	99.4077626023321	0.22910630958364	0.248513197740649	0.921908018031049	0.35657655649664	0.757620743355644
CG33521	201.747773360416	0.162093047102312	0.170085241446218	0.953010653505567	0.340584672920917	0.757620743355644
CaMKII	455.400044739156	0.107433999702801	0.117408966008372	0.915040847009423	0.360170186852102	0.757620743355644
pan	574.243187291108	0.0976330523812497	0.107727814843534	0.906293815789858	0.364780357911977	0.757620743355644
CG1674	124.272088566142	-0.19728124784287	0.226958517272572	-0.869239234612817	0.384716291593433	0.779050490476702
Kif3C	126.104788346588	0.164148228280903	0.198149501216859	0.828405962532583	0.40744063093025	0.803512019833376
Rfabg	104.691658752771	0.168307776728598	0.211681465020506	0.795099262527751	0.426555763615249	0.803512019833376
Syt7	530.672324744482	-0.0793467475181847	0.0994367589068657	-0.797961924649036	0.42489258594314	0.803512019833376
Actbeta	19.3051124515649	0.315742683397875	0.532258291696022	0.593213273186919	0.553038430806993	0.84973022744261
Asator	85.7413782527233	0.172377746216095	0.273826265996283	0.629515015986213	0.529011941227534	0.84973022744261
CG11093	43.3730736723364	0.2257490362475	0.367757564735391	0.613852869103946	0.539312557122214	0.84973022744261
CG1970	69.0922073068898	-0.170650873440117	0.262027929441935	-0.651269785642957	0.514872348893229	0.84973022744261
